analyst_id,organization_id,name,role,team,experience_years,shift,status,joined_at
AN24265,ORG00239,Karan Joshi 24265,SOC Engineer,Threat Detection,7,Evening,Active,2024-06-05
AN24266,ORG00405,Arjun Patel 24266,L2 Analyst,Threat Hunting,8,Morning,On Leave,2022-02-06
AN24267,ORG00295,Ananya Kumar 24267,L3 Analyst,Threat Detection,9,Morning,Active,2025-08-06
AN24268,ORG00263,Karan Sharma 24268,L1 Analyst,Monitoring,2,Morning,Active,2022-06-02
AN24269,ORG00089,Priya Patel 24269,L1 Analyst,Threat Hunting,2,Morning,Inactive,2025-03-07
AN24270,ORG00505,Ananya Sharma 24270,L3 Analyst,Threat Hunting,8,Night,Active,2025-06-09
AN24271,ORG00050,Riya Kumar 24271,L3 Analyst,Incident Response,9,Night,Active,2022-10-19
AN24272,ORG00008,Karan Verma 24272,SOC Engineer,Incident Response,7,Evening,Active,2026-01-27
AN24273,ORG00262,Arjun Singh 24273,L1 Analyst,Threat Hunting,8,Evening,Active,2024-06-29
AN24274,ORG00250,Simran Patel 24274,L1 Analyst,Monitoring,12,Morning,Active,2025-11-01
AN24275,ORG00955,Ananya Joshi 24275,L3 Analyst,Monitoring,4,Evening,Active,2024-12-15
AN24276,ORG00739,Vikram Gupta 24276,L3 Analyst,Incident Response,11,Morning,Active,2025-03-09
AN24277,ORG01000,Ananya Joshi 24277,L3 Analyst,Incident Response,4,Night,Active,2022-11-30
AN24278,ORG00717,Arjun Mehta 24278,L3 Analyst,Incident Response,6,Evening,Active,2025-10-11
AN24279,ORG00865,Riya Mehta 24279,L1 Analyst,Threat Detection,10,Evening,Active,2024-07-31
AN24280,ORG00983,Rahul Gupta 24280,SOC Engineer,Incident Response,10,Night,Active,2022-06-18
AN24281,ORG00402,Vikram Malhotra 24281,L2 Analyst,Threat Detection,12,Evening,Active,2023-04-18
AN24282,ORG00072,Simran Singh 24282,SOC Engineer,Incident Response,10,Evening,Active,2023-11-22
AN24283,ORG00394,Aman Joshi 24283,L3 Analyst,Incident Response,5,Evening,Active,2024-09-29
AN24284,ORG00871,Neha Gupta 24284,SOC Engineer,Incident Response,5,Evening,Active,2025-03-26
AN24285,ORG00072,Aman Malhotra 24285,SOC Engineer,Threat Detection,3,Night,Active,2022-01-11
AN24286,ORG00218,Arjun Mehta 24286,L1 Analyst,Incident Response,8,Night,Active,2024-01-14
AN24287,ORG00319,Neha Mehta 24287,SOC Engineer,Incident Response,3,Night,Active,2023-12-16
AN24288,ORG00646,Simran Singh 24288,L3 Analyst,Incident Response,7,Morning,Active,2022-12-28
AN24289,ORG00369,Vikram Joshi 24289,L2 Analyst,Threat Hunting,9,Night,Active,2022-08-10
AN24290,ORG00796,Arjun Das 24290,L1 Analyst,Incident Response,5,Night,Active,2022-09-19
AN24291,ORG00663,Rahul Kumar 24291,L3 Analyst,Threat Hunting,5,Morning,Active,2025-12-09
AN24292,ORG00418,Aman Sharma 24292,L3 Analyst,Incident Response,1,Night,Active,2025-11-07
AN24293,ORG00261,Ananya Singh 24293,L3 Analyst,Threat Hunting,12,Evening,Active,2023-01-25
AN24294,ORG00147,Karan Gupta 24294,L2 Analyst,Incident Response,9,Morning,On Leave,2024-08-31
AN24295,ORG00694,Priya Das 24295,L3 Analyst,Threat Detection,2,Evening,Active,2025-01-14
AN24296,ORG00902,Aman Das 24296,L2 Analyst,Threat Hunting,4,Morning,Active,2023-06-24
AN24297,ORG00532,Vikram Patel 24297,L1 Analyst,Threat Detection,4,Night,Active,2024-11-16
AN24298,ORG00895,Priya Das 24298,L3 Analyst,Threat Detection,2,Morning,Active,2022-04-07
AN24299,ORG00136,Priya Patel 24299,L1 Analyst,Threat Detection,5,Evening,Inactive,2024-12-08
AN24300,ORG00736,Riya Gupta 24300,L2 Analyst,Threat Hunting,4,Morning,Active,2024-09-27
AN24301,ORG00610,Priya Verma 24301,L3 Analyst,Incident Response,1,Night,Active,2023-03-21
AN24302,ORG00804,Priya Malhotra 24302,SOC Engineer,Monitoring,12,Evening,Active,2022-07-01
AN24303,ORG00489,Riya Joshi 24303,SOC Engineer,Threat Detection,3,Night,Active,2022-07-12
AN24304,ORG00417,Neha Gupta 24304,L2 Analyst,Threat Detection,3,Morning,Active,2022-11-14
AN24305,ORG00729,Arjun Sharma 24305,L2 Analyst,Incident Response,7,Night,Active,2025-07-29
AN24306,ORG00873,Aman Patel 24306,L1 Analyst,Monitoring,2,Night,Active,2024-01-09
AN24307,ORG00674,Neha Malhotra 24307,L3 Analyst,Threat Detection,4,Morning,Active,2022-07-26
AN24308,ORG00895,Aman Singh 24308,SOC Engineer,Monitoring,5,Morning,Active,2024-07-22
AN24309,ORG00183,Neha Malhotra 24309,SOC Engineer,Monitoring,12,Morning,Active,2023-04-16
AN24310,ORG00711,Simran Das 24310,L3 Analyst,Threat Detection,9,Night,Active,2022-06-05
AN24311,ORG00646,Rahul Sharma 24311,L2 Analyst,Threat Hunting,9,Morning,On Leave,2022-09-14
AN24312,ORG00230,Aman Mehta 24312,SOC Engineer,Monitoring,1,Evening,Active,2023-06-29
AN24313,ORG00936,Karan Kumar 24313,L3 Analyst,Threat Hunting,8,Evening,On Leave,2024-10-02
AN24314,ORG00932,Priya Malhotra 24314,L1 Analyst,Incident Response,5,Evening,Active,2025-09-03
AN24315,ORG00880,Aman Das 24315,L1 Analyst,Monitoring,11,Evening,Active,2024-04-24
AN24316,ORG00836,Arjun Malhotra 24316,L2 Analyst,Incident Response,1,Night,Active,2025-10-06
AN24317,ORG00015,Rahul Singh 24317,L3 Analyst,Monitoring,1,Night,Active,2023-06-06
AN24318,ORG00990,Rahul Verma 24318,L2 Analyst,Monitoring,11,Morning,Active,2025-04-12
AN24319,ORG00792,Rahul Gupta 24319,L2 Analyst,Threat Detection,2,Night,Active,2023-09-15
AN24320,ORG00631,Rahul Mehta 24320,L1 Analyst,Monitoring,9,Morning,Active,2023-01-18
AN24321,ORG00643,Arjun Verma 24321,L2 Analyst,Monitoring,11,Night,Active,2022-02-27
AN24322,ORG00808,Arjun Das 24322,L1 Analyst,Incident Response,1,Evening,Active,2023-04-02
AN24323,ORG00076,Neha Singh 24323,L2 Analyst,Monitoring,5,Night,Active,2022-06-12
AN24324,ORG00853,Simran Sharma 24324,SOC Engineer,Threat Hunting,11,Night,Active,2025-03-07
AN24325,ORG00933,Simran Mehta 24325,SOC Engineer,Monitoring,9,Night,Active,2025-06-02
AN24326,ORG00353,Riya Singh 24326,L3 Analyst,Threat Hunting,10,Night,Active,2022-07-10
AN24327,ORG00855,Priya Verma 24327,L3 Analyst,Threat Detection,5,Night,Active,2023-05-22
AN24328,ORG00888,Arjun Mehta 24328,SOC Engineer,Threat Hunting,2,Night,Active,2022-07-24
AN24329,ORG00645,Ananya Malhotra 24329,L1 Analyst,Incident Response,12,Evening,On Leave,2023-03-24
AN24330,ORG00832,Rahul Singh 24330,L2 Analyst,Monitoring,11,Evening,Active,2024-10-20
AN24331,ORG00235,Priya Malhotra 24331,SOC Engineer,Monitoring,6,Night,Active,2023-09-24
AN24332,ORG00736,Karan Singh 24332,L2 Analyst,Incident Response,5,Night,Active,2022-08-15
AN24333,ORG00675,Vikram Sharma 24333,L3 Analyst,Monitoring,1,Morning,Active,2023-12-22
AN24334,ORG00078,Aman Verma 24334,SOC Engineer,Threat Hunting,1,Night,Active,2022-08-02
AN24335,ORG00692,Aman Verma 24335,L1 Analyst,Monitoring,7,Night,Active,2023-09-03
AN24336,ORG00959,Vikram Malhotra 24336,L2 Analyst,Incident Response,3,Night,Active,2022-02-02
AN24337,ORG00089,Ananya Singh 24337,SOC Engineer,Threat Detection,4,Morning,Active,2022-07-09
AN24338,ORG00328,Priya Sharma 24338,L3 Analyst,Monitoring,9,Morning,Active,2023-08-05
AN24339,ORG00605,Rahul Verma 24339,L3 Analyst,Threat Detection,4,Evening,Active,2024-06-18
AN24340,ORG00950,Karan Gupta 24340,SOC Engineer,Incident Response,6,Evening,Active,2024-07-14
AN24341,ORG00604,Karan Gupta 24341,SOC Engineer,Threat Hunting,9,Evening,On Leave,2025-05-07
AN24342,ORG00132,Simran Patel 24342,L3 Analyst,Incident Response,8,Morning,Active,2025-04-27
AN24343,ORG00583,Arjun Das 24343,L3 Analyst,Incident Response,10,Evening,Inactive,2024-05-30
AN24344,ORG00166,Rahul Singh 24344,L3 Analyst,Monitoring,1,Morning,Active,2023-12-09
AN24345,ORG00546,Rahul Sharma 24345,L2 Analyst,Threat Hunting,9,Morning,Active,2025-07-21
AN24346,ORG00274,Aman Gupta 24346,L2 Analyst,Threat Detection,6,Evening,Active,2023-08-31
AN24347,ORG00024,Neha Gupta 24347,L2 Analyst,Incident Response,12,Evening,Active,2024-08-20
AN24348,ORG00954,Arjun Patel 24348,L2 Analyst,Incident Response,1,Night,Active,2022-12-24
AN24349,ORG00810,Neha Singh 24349,L2 Analyst,Incident Response,4,Night,Active,2023-09-26
AN24350,ORG00986,Riya Kumar 24350,L2 Analyst,Threat Hunting,6,Night,Active,2023-07-28
AN24351,ORG00571,Neha Mehta 24351,SOC Engineer,Threat Detection,4,Morning,Active,2022-10-23
AN24352,ORG00363,Karan Joshi 24352,L1 Analyst,Monitoring,11,Morning,Active,2023-12-22
AN24353,ORG00061,Vikram Malhotra 24353,SOC Engineer,Threat Hunting,12,Evening,Active,2025-11-22
AN24354,ORG00122,Simran Verma 24354,L3 Analyst,Threat Hunting,7,Morning,Active,2023-06-29
AN24355,ORG00342,Aman Mehta 24355,SOC Engineer,Monitoring,5,Morning,Active,2025-07-21
AN24356,ORG00772,Vikram Kumar 24356,L2 Analyst,Threat Detection,2,Morning,Active,2025-06-06
AN24357,ORG00266,Vikram Mehta 24357,L2 Analyst,Incident Response,12,Night,Active,2025-06-12
AN24358,ORG00736,Ananya Singh 24358,SOC Engineer,Threat Detection,3,Evening,Active,2025-07-27
AN24359,ORG00831,Aman Das 24359,L3 Analyst,Threat Detection,1,Morning,On Leave,2023-11-21
AN24360,ORG00865,Neha Gupta 24360,L2 Analyst,Incident Response,2,Morning,Active,2025-01-10
AN24361,ORG00704,Arjun Joshi 24361,SOC Engineer,Incident Response,2,Morning,On Leave,2023-12-20
AN24362,ORG00852,Neha Patel 24362,L3 Analyst,Threat Hunting,1,Night,Active,2022-04-15
AN24363,ORG00592,Simran Joshi 24363,L3 Analyst,Threat Detection,12,Morning,Active,2024-05-09
AN24364,ORG00570,Riya Das 24364,SOC Engineer,Incident Response,4,Night,Inactive,2025-02-22
AN24365,ORG00472,Arjun Das 24365,L1 Analyst,Incident Response,9,Morning,Active,2023-09-28
AN24366,ORG00311,Aman Mehta 24366,L1 Analyst,Threat Detection,10,Morning,Active,2022-07-13
AN24367,ORG00585,Simran Das 24367,L3 Analyst,Monitoring,10,Morning,Active,2023-08-01
AN24368,ORG00047,Vikram Sharma 24368,L3 Analyst,Threat Hunting,9,Morning,Active,2024-09-27
AN24369,ORG00889,Ananya Das 24369,L3 Analyst,Incident Response,12,Morning,Active,2022-07-22
AN24370,ORG00503,Rahul Mehta 24370,L1 Analyst,Threat Detection,8,Morning,Active,2024-12-07
AN24371,ORG00885,Neha Verma 24371,SOC Engineer,Threat Hunting,6,Night,Active,2023-07-08
AN24372,ORG00142,Simran Patel 24372,SOC Engineer,Threat Hunting,4,Evening,Active,2022-12-19
AN24373,ORG00647,Arjun Das 24373,L1 Analyst,Incident Response,5,Night,Active,2024-12-15
AN24374,ORG00872,Karan Patel 24374,L3 Analyst,Threat Hunting,7,Evening,Active,2024-07-06
AN24375,ORG00017,Arjun Verma 24375,L3 Analyst,Incident Response,11,Evening,Active,2022-03-12
AN24376,ORG00230,Simran Joshi 24376,L2 Analyst,Incident Response,5,Morning,Active,2024-10-01
AN24377,ORG00356,Ananya Joshi 24377,L3 Analyst,Incident Response,1,Morning,Active,2024-09-13
AN24378,ORG00714,Rahul Patel 24378,L2 Analyst,Incident Response,11,Morning,Active,2023-05-17
AN24379,ORG00929,Vikram Joshi 24379,SOC Engineer,Incident Response,9,Morning,Active,2023-04-19
AN24380,ORG00477,Karan Sharma 24380,L3 Analyst,Incident Response,4,Evening,Active,2024-01-25
AN24381,ORG00926,Neha Singh 24381,L2 Analyst,Threat Detection,6,Evening,Active,2022-07-08
AN24382,ORG00314,Aman Joshi 24382,L2 Analyst,Threat Hunting,8,Night,Active,2022-05-15
AN24383,ORG00993,Neha Kumar 24383,L3 Analyst,Monitoring,8,Night,Active,2024-09-05
AN24384,ORG00472,Vikram Verma 24384,L1 Analyst,Threat Detection,2,Morning,Active,2025-07-08
AN24385,ORG00625,Riya Mehta 24385,L2 Analyst,Threat Hunting,6,Evening,Active,2025-01-10
AN24386,ORG00088,Simran Kumar 24386,L1 Analyst,Threat Detection,8,Morning,Active,2024-04-06
AN24387,ORG00476,Vikram Singh 24387,L1 Analyst,Threat Detection,5,Night,Active,2023-02-09
AN24388,ORG00676,Simran Singh 24388,L1 Analyst,Threat Hunting,3,Morning,Active,2025-10-20
AN24389,ORG00575,Arjun Gupta 24389,SOC Engineer,Threat Hunting,10,Evening,Active,2022-10-02
AN24390,ORG00896,Rahul Mehta 24390,L3 Analyst,Threat Hunting,1,Night,Active,2023-02-20
AN24391,ORG00236,Aman Das 24391,L2 Analyst,Monitoring,12,Evening,Active,2025-01-03
AN24392,ORG00163,Priya Singh 24392,L2 Analyst,Monitoring,6,Evening,Active,2024-12-25
AN24393,ORG00047,Simran Kumar 24393,SOC Engineer,Monitoring,12,Morning,Active,2022-07-26
AN24394,ORG00741,Riya Singh 24394,SOC Engineer,Threat Hunting,3,Night,Active,2023-08-21
AN24395,ORG00702,Ananya Mehta 24395,L2 Analyst,Threat Hunting,12,Morning,Active,2025-07-14
AN24396,ORG00626,Aman Kumar 24396,SOC Engineer,Threat Detection,8,Morning,Active,2022-10-12
AN24397,ORG00469,Riya Singh 24397,L3 Analyst,Incident Response,7,Morning,Active,2022-03-28
AN24398,ORG00889,Arjun Das 24398,L1 Analyst,Threat Detection,11,Morning,On Leave,2024-02-16
AN24399,ORG00280,Neha Gupta 24399,L3 Analyst,Threat Hunting,11,Night,Active,2022-08-16
AN24400,ORG00264,Vikram Gupta 24400,L1 Analyst,Threat Detection,11,Morning,Active,2022-06-07
AN24401,ORG00424,Arjun Malhotra 24401,SOC Engineer,Threat Detection,6,Evening,Active,2023-04-12
AN24402,ORG00522,Karan Kumar 24402,L3 Analyst,Threat Detection,10,Night,Active,2022-09-22
AN24403,ORG00037,Simran Mehta 24403,L1 Analyst,Incident Response,3,Morning,Active,2025-05-04
AN24404,ORG00393,Rahul Mehta 24404,L3 Analyst,Monitoring,1,Night,Active,2024-11-19
AN24405,ORG00081,Priya Das 24405,L1 Analyst,Threat Hunting,9,Morning,Active,2023-02-23
AN24406,ORG00517,Neha Verma 24406,L1 Analyst,Threat Hunting,8,Night,Active,2024-01-06
AN24407,ORG00669,Rahul Kumar 24407,L2 Analyst,Threat Hunting,1,Morning,Active,2024-01-09
AN24408,ORG00796,Riya Mehta 24408,L1 Analyst,Threat Hunting,6,Night,Active,2025-01-22
AN24409,ORG00363,Riya Verma 24409,L3 Analyst,Monitoring,3,Morning,Active,2023-04-29
AN24410,ORG00518,Ananya Malhotra 24410,SOC Engineer,Threat Hunting,11,Morning,Active,2024-10-26
AN24411,ORG00345,Vikram Sharma 24411,L3 Analyst,Incident Response,9,Morning,Active,2022-07-07
AN24412,ORG00404,Riya Das 24412,L1 Analyst,Monitoring,2,Evening,Active,2023-12-28
AN24413,ORG00037,Priya Patel 24413,L3 Analyst,Threat Detection,1,Evening,Active,2023-05-03
AN24414,ORG00365,Ananya Patel 24414,L2 Analyst,Monitoring,2,Night,Active,2023-04-21
AN24415,ORG00854,Neha Singh 24415,L3 Analyst,Incident Response,11,Evening,Active,2025-07-24
AN24416,ORG00535,Aman Das 24416,L2 Analyst,Incident Response,5,Evening,Active,2023-01-13
AN24417,ORG00882,Aman Sharma 24417,L1 Analyst,Monitoring,7,Morning,On Leave,2024-11-04
AN24418,ORG00871,Karan Joshi 24418,L3 Analyst,Incident Response,4,Night,Active,2022-11-15
AN24419,ORG00928,Rahul Mehta 24419,SOC Engineer,Incident Response,5,Morning,On Leave,2023-12-27
AN24420,ORG00533,Arjun Verma 24420,SOC Engineer,Incident Response,10,Morning,Active,2024-05-13
AN24421,ORG00589,Simran Sharma 24421,L1 Analyst,Threat Detection,6,Evening,Active,2022-02-13
AN24422,ORG00661,Neha Das 24422,L1 Analyst,Threat Hunting,12,Evening,On Leave,2023-09-01
AN24423,ORG00748,Riya Singh 24423,SOC Engineer,Incident Response,8,Evening,Active,2025-01-30
AN24424,ORG00008,Aman Kumar 24424,L2 Analyst,Monitoring,12,Morning,Active,2025-11-13
AN24425,ORG00290,Ananya Singh 24425,L3 Analyst,Incident Response,4,Morning,Active,2025-08-02
AN24426,ORG00587,Riya Kumar 24426,SOC Engineer,Incident Response,2,Night,Active,2022-04-07
AN24427,ORG00411,Riya Malhotra 24427,SOC Engineer,Threat Detection,6,Night,Active,2023-03-23
AN24428,ORG00499,Rahul Joshi 24428,SOC Engineer,Threat Detection,7,Morning,Active,2023-10-12
AN24429,ORG00310,Ananya Malhotra 24429,L3 Analyst,Threat Hunting,2,Night,Active,2023-02-27
AN24430,ORG00427,Aman Joshi 24430,L1 Analyst,Monitoring,6,Morning,Active,2022-02-20
AN24431,ORG00311,Priya Singh 24431,L1 Analyst,Threat Hunting,1,Evening,Active,2025-04-17
AN24432,ORG00439,Arjun Verma 24432,L3 Analyst,Monitoring,2,Evening,Active,2024-06-20
AN24433,ORG00419,Priya Das 24433,L3 Analyst,Monitoring,5,Night,Active,2024-12-10
AN24434,ORG00597,Rahul Singh 24434,L1 Analyst,Monitoring,10,Evening,Active,2022-03-06
AN24435,ORG00583,Arjun Malhotra 24435,L2 Analyst,Monitoring,6,Night,Active,2024-09-21
AN24436,ORG00557,Vikram Mehta 24436,L2 Analyst,Threat Hunting,6,Night,Active,2024-08-05
AN24437,ORG00293,Neha Singh 24437,L1 Analyst,Threat Hunting,1,Evening,Active,2023-11-25
AN24438,ORG00532,Priya Kumar 24438,SOC Engineer,Threat Detection,9,Evening,On Leave,2024-02-26
AN24439,ORG00981,Rahul Singh 24439,L3 Analyst,Threat Detection,5,Night,Active,2024-10-07
AN24440,ORG00148,Aman Das 24440,L1 Analyst,Threat Detection,7,Morning,Active,2023-06-09
AN24441,ORG00316,Aman Patel 24441,L1 Analyst,Threat Hunting,11,Morning,Active,2022-09-04
AN24442,ORG00004,Simran Joshi 24442,SOC Engineer,Incident Response,10,Morning,Active,2023-03-22
AN24443,ORG00622,Aman Mehta 24443,L3 Analyst,Threat Hunting,3,Morning,Active,2024-10-08
AN24444,ORG00551,Vikram Gupta 24444,L2 Analyst,Incident Response,11,Evening,Active,2025-11-29
AN24445,ORG00037,Aman Mehta 24445,L2 Analyst,Monitoring,3,Night,Active,2022-03-07
AN24446,ORG00369,Karan Kumar 24446,SOC Engineer,Threat Hunting,7,Evening,Active,2024-05-07
AN24447,ORG00459,Karan Sharma 24447,L1 Analyst,Threat Detection,10,Evening,Active,2022-02-19
AN24448,ORG00771,Riya Malhotra 24448,L3 Analyst,Threat Hunting,8,Night,Active,2024-06-16
AN24449,ORG00053,Arjun Gupta 24449,L3 Analyst,Threat Hunting,3,Night,Active,2023-02-10
AN24450,ORG00486,Priya Gupta 24450,SOC Engineer,Monitoring,5,Night,Active,2025-11-26
AN24451,ORG00137,Neha Kumar 24451,L1 Analyst,Monitoring,4,Night,Active,2024-12-12
AN24452,ORG00115,Arjun Singh 24452,L1 Analyst,Threat Hunting,5,Morning,On Leave,2026-01-14
AN24453,ORG00682,Riya Gupta 24453,L1 Analyst,Threat Detection,5,Evening,Active,2024-09-21
AN24454,ORG00944,Simran Patel 24454,L3 Analyst,Threat Detection,9,Morning,Active,2025-10-18
AN24455,ORG00938,Priya Mehta 24455,L2 Analyst,Threat Detection,12,Evening,Active,2023-05-15
AN24456,ORG00992,Vikram Mehta 24456,L1 Analyst,Threat Detection,4,Night,Active,2023-10-01
AN24457,ORG00294,Arjun Joshi 24457,L2 Analyst,Monitoring,10,Evening,Active,2023-12-04
AN24458,ORG00201,Simran Joshi 24458,L3 Analyst,Incident Response,6,Evening,Active,2024-10-13
AN24459,ORG00846,Riya Gupta 24459,L2 Analyst,Threat Detection,1,Morning,Active,2025-01-02
AN24460,ORG00037,Ananya Singh 24460,SOC Engineer,Threat Detection,1,Morning,Active,2023-01-09
AN24461,ORG00384,Ananya Malhotra 24461,L1 Analyst,Threat Hunting,12,Morning,Active,2025-04-09
AN24462,ORG00384,Vikram Malhotra 24462,L2 Analyst,Incident Response,8,Night,Active,2022-09-26
AN24463,ORG00390,Priya Singh 24463,SOC Engineer,Threat Detection,8,Night,Active,2022-10-01
AN24464,ORG00602,Rahul Kumar 24464,L3 Analyst,Incident Response,8,Night,Active,2024-03-31
AN24465,ORG00182,Vikram Patel 24465,SOC Engineer,Threat Detection,3,Night,Active,2022-01-22
AN24466,ORG00341,Arjun Singh 24466,L3 Analyst,Incident Response,1,Morning,Active,2022-01-20
AN24467,ORG00589,Simran Verma 24467,SOC Engineer,Monitoring,8,Morning,Active,2023-04-09
AN24468,ORG00822,Arjun Joshi 24468,SOC Engineer,Incident Response,12,Morning,Active,2023-09-04
AN24469,ORG00603,Ananya Joshi 24469,SOC Engineer,Threat Detection,1,Morning,Inactive,2025-09-05
AN24470,ORG00354,Ananya Kumar 24470,L1 Analyst,Incident Response,10,Evening,On Leave,2026-01-14
AN24471,ORG00730,Neha Sharma 24471,SOC Engineer,Threat Hunting,11,Night,Active,2024-08-03
AN24472,ORG00669,Ananya Malhotra 24472,L1 Analyst,Threat Detection,6,Morning,Active,2022-01-04
AN24473,ORG00696,Priya Gupta 24473,L2 Analyst,Incident Response,7,Morning,Active,2025-01-21
AN24474,ORG00389,Aman Gupta 24474,SOC Engineer,Monitoring,1,Evening,Active,2024-04-03
AN24475,ORG00320,Rahul Kumar 24475,L2 Analyst,Threat Detection,9,Evening,Active,2024-05-17
AN24476,ORG00846,Karan Joshi 24476,SOC Engineer,Incident Response,10,Morning,Active,2023-05-08
AN24477,ORG00679,Vikram Gupta 24477,L2 Analyst,Incident Response,12,Morning,Active,2025-12-25
AN24478,ORG00573,Ananya Patel 24478,SOC Engineer,Incident Response,8,Night,Active,2022-09-17
AN24479,ORG00017,Simran Kumar 24479,L2 Analyst,Threat Hunting,12,Night,Active,2022-07-19
AN24480,ORG00419,Ananya Patel 24480,L3 Analyst,Incident Response,11,Night,Active,2023-08-14
AN24481,ORG00052,Arjun Mehta 24481,L2 Analyst,Incident Response,6,Evening,Active,2022-04-07
AN24482,ORG00752,Rahul Sharma 24482,L3 Analyst,Incident Response,10,Morning,Active,2024-07-04
AN24483,ORG00247,Simran Gupta 24483,SOC Engineer,Threat Detection,10,Morning,Active,2022-05-06
AN24484,ORG00203,Ananya Malhotra 24484,L1 Analyst,Incident Response,1,Night,Active,2024-01-13
AN24485,ORG00528,Riya Sharma 24485,L1 Analyst,Monitoring,8,Night,Active,2024-03-03
AN24486,ORG00314,Arjun Mehta 24486,L2 Analyst,Monitoring,6,Night,Active,2024-03-16
AN24487,ORG00444,Priya Verma 24487,L3 Analyst,Incident Response,10,Night,Active,2022-07-25
AN24488,ORG00071,Priya Kumar 24488,SOC Engineer,Threat Detection,3,Morning,Active,2025-09-21
AN24489,ORG00181,Neha Joshi 24489,L1 Analyst,Monitoring,8,Morning,Inactive,2024-06-01
AN24490,ORG00547,Karan Gupta 24490,L1 Analyst,Monitoring,7,Night,Active,2024-10-11
AN24491,ORG00456,Rahul Gupta 24491,L3 Analyst,Threat Hunting,5,Night,Active,2022-10-11
AN24492,ORG00633,Simran Patel 24492,SOC Engineer,Incident Response,6,Night,Active,2025-03-05
AN24493,ORG00352,Ananya Gupta 24493,L1 Analyst,Threat Hunting,3,Morning,Active,2024-08-06
AN24494,ORG00609,Priya Das 24494,L1 Analyst,Monitoring,11,Night,On Leave,2023-09-14
AN24495,ORG01000,Aman Patel 24495,L1 Analyst,Threat Hunting,7,Morning,Active,2024-12-04
AN24496,ORG00060,Priya Gupta 24496,L3 Analyst,Threat Detection,7,Night,Active,2023-05-29
AN24497,ORG00736,Karan Sharma 24497,L2 Analyst,Monitoring,12,Evening,Active,2024-04-25
AN24498,ORG00201,Simran Singh 24498,L1 Analyst,Threat Detection,9,Night,Active,2024-06-07
AN24499,ORG00601,Priya Verma 24499,L2 Analyst,Threat Detection,3,Morning,On Leave,2024-01-21
AN24500,ORG00981,Rahul Kumar 24500,SOC Engineer,Incident Response,11,Night,Active,2022-10-20
AN24501,ORG00813,Simran Das 24501,L1 Analyst,Threat Detection,12,Evening,Active,2023-06-24
